address,verdict,realized_pnl,unrealized_pnl,avg_hold,rug_pct,multi_x_wins,reason,date_vetted
4Rxse9qJgAmivmcLMrwd9Y2qo7DitiRpfCbpasLavJcu,REJECT,$0,+$413.14K,3d,0%,"0 (>500%), 0 (>100%)",Realized not positive ($0) [src USWR],2026-06-25
4GDurSQJh4KvwqtDemMLpQ1vUFe9bbfGGNESkRxM5SSr,REJECT,-$181.52K,-$34.04K,8d,10%,"1 (0>500%, 1>100%)","Negative realized PnL -$181.52K, net loser; only 1 multi-x, low 10% rug = not a fresh-mint sniper [src HEISTED]",2026-06-25
BocCutyKLkrrmupqmtXWvvPtNS3ns3yMhxuPYGv5dSTr,KEEP,+$10.46K,-$1.79K,4d,41.66%,"8 (0>500%, 8>100%)","Modest realized +$10.46K, no bag (-$1.79K), 8 multi-x wins, 4d followable hold; fresh-mint exit specialist [co-buy HEISTED-cluster] [src HEISTED]",2026-06-25
jmemehQbZXX7QqNE7Eyi81MdTZw6cEAT6TU4Kinwtru,KEEP,+$76.02K,+$0.15K,3d,85.26%,"725 (77>500%, 648>100%)","Strong realized +$76.02K, ~$0 unrealized (no bags), 725 multi-x, 85% rug, 3d followable hold = textbook fresh-mint exit specialist [co-buy HEISTED-cluster] [src HEISTED]",2026-06-25
333mjD4KxAC1LCR29xYMztmWRyLP3mJEbKfjnPe8AEoc,KEEP,+$72.06K,-$0.08K,38m,85.56%,"76 (0>500%, 76>100%)","Strong realized +$72.06K, ~$0 unrealized, 76 multi-x, 85% rug, 38m followable hold; fresh-mint exit specialist [co-buy HEISTED-cluster] [src HEISTED]",2026-06-25
AQnkPRQs2xArtE82JmUQQLxb2yikNyPdpaeQHuSq2mS9,KEEP,+$6.29K,+$0.34K,1h,89.54%,"59 (2>500%, 57>100%)","Modest realized +$6.29K, no bag, 59 multi-x wins, 89% rug, 1h followable hold; repeatable fresh-mint edge [co-buy HEISTED-cluster] [src HEISTED]",2026-06-25
Go4XP8yKrPstP1zx7N98pB4j7QCeo4jvem4eBtwYhZQe,REJECT,+$23.04K,-$0,2h,75.66%,"3 (2>500%, 1>100%)","Positive realized but only 3 multi-x wins total = too few, not a repeatable edge [src HEISTED]",2026-06-25
AE4MPGvpMeCA7MwUakAxAQZTzcijPAXcFsoAQmtLrL4V,KEEP,+$64.47K,-$4.24K,1d,82.29%,"55 (3>500%, 52>100%)","Strong realized +$64.47K, small bag -$4.24K (far below realized), 55 multi-x, 82% rug, 1d followable hold; fresh-mint exit specialist [co-buy HEISTED-cluster] [src HEISTED]",2026-06-25
3WceT9tbWByi16K7xNn5CBpwwzGcZ6bXAM21JPF6bXZJ,KEEP,+$27.78K,+$0.09K,7h,77.06%,"97 (6>500%, 91>100%)","Strong realized +$27.78K, ~$0 unrealized, 97 multi-x, 77% rug, 7h followable hold; fresh-mint exit specialist [co-buy HEISTED-cluster] [src HEISTED]",2026-06-25
4C2xvSQAe3pKG8M9wxjuTYnmpfHKSnzVoKoPWMVaRYAS,REJECT,+$11.61K,$0,0,1.04%,"2 (0>500%, 2>100%)","MM/HFT bot: 910/910 matched txns, ~0 hold, 1% rug, only 2 multi-x; not a fresh-mint sniper [src HEISTED]",2026-06-25
9DkRZZfN6cWVWVfMUgtUFYgq6ZiG1LneS4i3JT8GETge,REJECT,+$82.67,$0,1h,0%,"0 (0>500%, 0>100%)","Dev/dust wallet: 1/1 txn, 1 token, $1K volume, zero multi-x; not a trader [src HEISTED]",2026-06-25
14ZmvqkfaLktiWh2S7efeNpzQqQZ5RxxEae3ufepjiyp,REJECT,$0,$0,0,0%,"0 (0>500%, 0>100%)","No trading data on Birdeye (all $0, 0 txns, no tokens traded); cannot qualify [src AIKO]",2026-06-25
EcVtopsikNBHXGjhGHGSgTUfGvfMudv1ALGGzjX3DSPp,KEEP,+$21.78K,+$0.45K,5d,75.55%,"5 (1>500%, 4>100%)","Realized +$21.78K, no bag, 5 multi-x wins, 75% rug, 5d followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
EmR8n7bioWBgRkhffvY4CYjaW9Bs5VZdMQZESCRYxAaj,KEEP,+$49.38K,+$0.40K,47m,92.13%,"17 (11>500%, 6>100%)","Strong realized +$49.38K, ~$0 unrealized, 17 multi-x, 92% rug, 47m followable hold; textbook fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
CsXEsoo3iL2QBErfxBQCUw4hvaV7ni9Geecy3pdvSaf,KEEP,+$70.19K,+$0.37K,57m,93.88%,"23 (11>500%, 12>100%)","Strong realized +$70.19K, ~$0 unrealized, 23 multi-x, 94% rug, 57m followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
91gLEuXZzWSvnDyA2QBqhxGpJYusfL6P5bPdLqofQprZ,KEEP,+$43.57K,+$0.33K,3d,78%,"7 (4>500%, 3>100%)","Strong realized +$43.57K, no bag, 7 multi-x, 78% rug, 3d followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
FiNXaErPxN7M8cxCDerRaMc9dAVJuyevTdoaBFpHewna,KEEP,+$14.11K,+$0.34K,1d,82.22%,"12 (6>500%, 6>100%)","Realized +$14.11K, no bag, 12 multi-x, 82% rug, 1d followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
CjHeKkinhME3iPHoxVmrFEvKbdfPxsYw64toAv9kxfHN,REJECT,+$20.84K,+$0.29K,5d,64.7%,"3 (2>500%, 1>100%)","Positive realized but only 3 multi-x wins total = too few, not a repeatable edge [src WENDU]",2026-06-25
CJWXnv1XRFNZKL7HsnkMmB8pAD3dg44wwwDKeA5XSeGf,KEEP,+$11.53K,+$0.23K,4d,60%,"8 (0>500%, 8>100%)","Realized +$11.53K, no bag, 8 multi-x, 60% rug, 4d followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
7yEQ4Kb9uZuAJhUmvDSALFJ72u5qEdJxAM9RSYftcHxC,REJECT,+$13.99K,+$0.15K,3d,65.71%,"1 (1>500%, 0>100%)","Positive realized but only 1 multi-x win = one-hit wonder, not a repeatable edge [src WENDU]",2026-06-25
3MW2mTftYBfA1HjVgxGmePzFY4t33MXDKfzbZHJdpgLK,REJECT,+$21.07K,+$0.29K,6d,66.66%,"3 (2>500%, 1>100%)","Positive realized but only 3 multi-x wins total = too few, not a repeatable edge [src WENDU]",2026-06-25
DfSb4AX4qUkunzyApzVboTbxJFBo5R2afVDZjwg5Jc49,REJECT,+$14.16K,+$0.29K,4d,63.88%,"3 (1>500%, 2>100%)","Positive realized but only 3 multi-x wins total = too few, not a repeatable edge [src WENDU]",2026-06-25
ErusScE8UigadaVdfzBp59Qg2KM5Jay7MS7HbqapUxFr,REJECT,+$25.23K,+$0.24K,7d,61.11%,"3 (2>500%, 1>100%)","Positive realized but only 3 multi-x wins total = too few, not a repeatable edge [src WENDU]",2026-06-25
2HT5seELLpP5LsxY3MmRiwCFCGgaG3gJWi9s9SKsyFe7,KEEP,+$34.04K,+$0.22K,2h,85.36%,"20 (9>500%, 11>100%)","Strong realized +$34.04K, ~$0 unrealized, 20 multi-x, 85% rug, 2h followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
AGuJV2nv3dTSgfqngrPBPYq8mUdPf8ovbQEUYRKi6byv,KEEP,+$20.46K,+$0.20K,2d,80%,"13 (4>500%, 9>100%)","Strong realized +$20.46K, no bag, 13 multi-x, 80% rug, 2d followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
4LtQRtdRNtyTHknqSBz1M8Geov8eWB39DxehEB9E5eMH,REJECT,+$13.31K,+$0.13K,3d,61.76%,"3 (2>500%, 1>100%)","Positive realized but only 3 multi-x wins total = too few, not a repeatable edge [src WENDU]",2026-06-25
BLms7xMCjVefMfvA97dkLvusN9a3MP5NC8TuvPyewgoL,KEEP,+$12.01K,+$0.07K,3h,81.66%,"11 (3>500%, 8>100%)","Realized +$12.01K, ~$0 unrealized, 11 multi-x, 82% rug, 3h followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
HVM56eiVZse5Zr31WFQFYX5QSvjbmm4p1MNzzG4AmMqW,KEEP,+$22.76K,+$0.09K,4h,76.59%,"9 (4>500%, 5>100%)","Strong realized +$22.76K, ~$0 unrealized, 9 multi-x, 77% rug, 4h followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
6RjqXxKNgvTQomKQveYZBTzMbhzp9PNSbjzESnyQ2wqJ,KEEP,+$14.74K,+$0.07K,3d,61.76%,"4 (2>500%, 2>100%)","Realized +$14.74K, no bag, 4 multi-x (2 >500%) = repeatable, 3d followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
5LVdoJBzMGjcwQgVz2UsqdqKcthe9Fskq3fYyXzeMJ3c,KEEP,+$22.07K,+$0.07K,2d,78.26%,"14 (4>500%, 10>100%)","Strong realized +$22.07K, ~$0 unrealized, 14 multi-x, 78% rug, 2d followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
CdzyHHftkbHWgm6jhcGVseJQVjYYwTpDY3FrbW3cYHE3,KEEP,+$20.34K,-$10.83K,17d,82.54%,"50 (20>500%, 30>100%)","SLOW swing (17d) but net-positive (+$20.34K vs -$10.83K, not bag-holder), 50 multi-x, 82% rug; proven cluster ENTRY signal per 2026-06-25 correction [co-buy WENDU-cluster] [src WENDU]",2026-06-25
6rUxTkeJAtjNXJQACZ6wD4ZLN6hjQCBqA2vKvo3Ksy3N,KEEP,+$10.65K,+$0,2d,84.81%,"8 (2>500%, 6>100%)","Realized +$10.65K, ~$0 unrealized, 8 multi-x, 85% rug, 2d followable hold; fresh-mint exit specialist [co-buy WENDU-cluster] [src WENDU]",2026-06-25
32ddYsnDGRcVtyFQumQ8qKdsjwe3x7CsaPxnMsZwEyKi,REJECT,+$26.32K,+$0.05K,1d,55.55%,"2 (1>500%, 1>100%)","Positive realized but only 2 multi-x wins = too few, not a repeatable edge [src WENDU]",2026-06-25
ByHUUDmUiAkkapEUpFQUfm8YT2rABoZ1SBMb7CfSAhQE,KEEP,+$13.38K,-$4.44K,13d,73.5%,"31 (7>500%, 24>100%)","SLOW swing (13d) but net-positive (+$13.38K vs -$4.44K, not bag-holder), 31 multi-x, 73% rug; cluster ENTRY signal per 2026-06-25 correction [co-buy WENDU-cluster] [src WENDU]",2026-06-25
Gku4XmPCnV154TXMGeCPrSirzAm17QDgs7486RrtGFHb,REJECT,+$971.53,+$0,14m,96.96%,"4 (1>500%, 3>100%)",Realized only +$972 on $1.87K volume (not significantly positive); 14m hold borderline too-fast; negligible scale [src WENDU],2026-06-25
6VxZ8Hq1YNY7czzBiAXRGrtiCzUyEC7S2xv7CiLQyziu,REJECT,+$19.36K,+$2.31K,5d,38.26%,"3 (0>500%, 3>100%)","Positive realized but only 3 multi-x wins and low 38% rug = too few multi-x, weak fresh-mint signal [src STARSHIT]",2026-06-25
Gf2wYM2k5ojfPzN5Uqi3mbP1nWEdZhhzMyDBsKrHA3kC,KEEP,+$58.94K,-$5.1K,5d,88.23%,"138 (22>500%, 116>100%)","Strong realized +$58.94K, small bag (-$5.1K << realized), 138 multi-x, 88% rug, 5d followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
HT5EVAzfn1CzBqbWtVKcC9CRdexcemactNQNt7tM7rSc,KEEP,+$115.17K,-$69.74K,17d,92.68%,"224 (36>500%, 188>100%)","SLOW (17d) but net-positive (+$115K vs -$70K, not bag-holder), 224 multi-x, 93% rug; proven cluster ENTRY signal per 2026-06-25 correction [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
7yhcD8sXi3rbCacekTwPNpsF55K3nN6WBJxsZHqr26o3,KEEP,+$420.88K,-$9.27K,2d,92.31%,"293 (50>500%, 243>100%)","Elite realized +$420.88K, negligible bag, 293 multi-x, 92% rug, 2d followable hold, $5.3M vol; top-tier fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
9b9TecpBcTtko5uuy3xkYC8roopA4Vtboz1xSrZhVrWz,REJECT,-$24.94K,-$47.89K,1mo,58.36%,"15 (0>500%, 15>100%)",Negative realized -$24.94K AND -$47.89K unrealized = net loser/bag-holder; anti-pattern [src STARSHIT],2026-06-25
NiG69uNGTpQRoFYQEXnWAdQcYMEFxknpKwK7dg1RAPr,KEEP,+$90.16K,-$0.22K,1h,90.42%,"166 (19>500%, 147>100%)","Strong realized +$90.16K, ~$0 unrealized, 166 multi-x, 90% rug, 1h followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
7CwpCDFTn3BMzXBCnPnMiMegzkqnsaRiGSi6pusLPKou,REJECT,+$28K,-$56.85K,14d,61.87%,"8 (1>500%, 7>100%)",Net-negative bag-holder: unrealized -$56.85K exceeds realized +$28K (net -$28.85K); slow holder of losers [src STARSHIT],2026-06-25
4CACkyfE7TDHFLRevxc4uTyE6xbmZYxCWAvBcSFQCwfG,KEEP,+$140K,-$6.17K,3d,93.75%,"73 (3>500%, 70>100%)","Strong realized +$140K, negligible bag, 73 multi-x, 94% rug, 3d followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
6M5RVmYj4FNoiYKbcXKo8QV3soYwCfbTY8VwAemCvjMq,KEEP,+$379.26K,-$2.5K,3h,94.38%,"74 (5>500%, 69>100%)","Elite realized +$379.26K, negligible bag, 74 multi-x, 94% rug, 3h followable hold, $14M vol; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
BXGo9i9bWJPBNyjpfhjGF8NdYaJLeZvmhNsCLZLxZLxD,KEEP,+$15.35K,-$0.30K,9h,82.41%,"66 (0>500%, 66>100%)","Realized +$15.35K, ~$0 unrealized, 66 multi-x, 82% rug, 9h followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
9rX9BtaDPLov3SHrbsqERmpTWZfbJF2d8guLvyGoxkLR,REJECT,+$15.51K,+$16.81K,11h,6.89%,"3 (1>500%, 2>100%)","Only 3 multi-x and very low 6.89% rug = bluechip/normal trader, wrong profile (not a fresh-mint sniper) [src STARSHIT]",2026-06-25
GB7NgXoir5rUD9xUYHjG6WQXZmwrqxZG51SXrmjMJvZQ,KEEP,+$157.58K,-$1.98K,1h,98.41%,"155 (1>500%, 154>100%)","Strong realized +$157.58K, ~$0 unrealized, 155 multi-x, 98% rug, 1h followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
2cn2Apxk6zfdUsR2HcsRzp9QRiLiNLtgvZ5NGn15CRHw,KEEP,+$172.07K,-$46.88K,2d,96.75%,"476 (11>500%, 465>100%)","Strong realized +$172K, net-positive (not bag-holder), 476 multi-x, 97% rug, 2d followable hold; elite fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
DNhTNcqteVwiCzmnmRECCYyJyFAfWW53ER1t622FnWat,TOO_FAST,+$21.08K,-$0,10m,85.53%,"92 (2>500%, 90>100%)","Elite on own merits (92 multi-x, 86% rug) but 10m sub-15min hold = too fast for COPY latency; future fast-bot [src STARSHIT]",2026-06-25
2dEpwaujMteZsFYCX3hwaavYKkU7kRwAwJe9XGuWNRGA,KEEP,+$412.93K,-$24.96K,4d,86.11%,"126 (5>500%, 121>100%)","Elite realized +$412.93K, net-positive (not bag-holder), 126 multi-x, 86% rug, 4d followable hold, $10M vol; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
HCaee2MbWpEsxCGsCf8A5LXSURaRBBmMANavdpjM2Gq2,REJECT,-$759.65K,-$254.58K,15d,69.97%,"37 (1>500%, 36>100%)",Deeply negative realized -$759.65K AND -$254.58K unrealized = net loser/bag-holder; anti-pattern [src STARSHIT],2026-06-25
CwvYUDGo4x7TYonn9qLb1c9rnUu5k3s4FN5hT38rnbsq,KEEP,+$22.81K,-$0.74K,57m,67.57%,"32 (4>500%, 28>100%)","Strong realized +$22.81K, ~$0 unrealized, 32 multi-x, 68% rug, 57m followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
doQ7KULQdWTFocnWJC42TMAUamXBTLN7zRwJcvnwZbG,KEEP,+$11.29K,-$0,1h,82.45%,"26 (4>500%, 22>100%)","Realized +$11.29K, ~$0 unrealized, 26 multi-x, 82% rug, 1h followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
5h4Ru3HUDdLv1eepEX6qsSyusssDYak4ayuPxHrVrTdK,KEEP,+$29.29K,-$1.67K,47m,82.45%,"26 (0>500%, 26>100%)","Strong realized +$29.29K, ~$0 unrealized, 26 multi-x, 82% rug, 47m followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
FQa9kwnFMvpC52hcSGNFwK7gyndmxwYmFRonnnyDWwet,KEEP,+$15.99K,-$0,60m,85.35%,"54 (1>500%, 53>100%)","Realized +$15.99K, ~$0 unrealized, 54 multi-x, 85% rug, 60m followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
AdHmAXchDLi6Niqx3h4QzipFSMu1Dm1yh7RwvGBKJPJa,KEEP,+$36.78K,-$5.27K,12d,65.87%,"5 (0>500%, 5>100%)","SLOW (12d) but net-positive (+$36.78K vs -$5.27K, not bag-holder), 5 multi-x, 66% rug; cluster ENTRY signal per 2026-06-25 correction [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
HtHkKxYN43BdJ8QJU1srMa3bqjpncLFcZgVCX8yU3AJS,KEEP,+$36.49K,-$1.77K,6d,90.68%,"36 (0>500%, 36>100%)","Strong realized +$36.49K, ~$0 unrealized, 36 multi-x, 91% rug, 6d followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
CXbHhG9dbZaEnN4SE5KaWgcZNmK2oAuNuucNpFY1iZuJ,KEEP,+$26.3K,-$0.37K,3h,95.21%,"209 (8>500%, 201>100%)","Strong realized +$26.3K, ~$0 unrealized, 209 multi-x, 95% rug, 3h followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
Ejhe74yR9VedNNPJvHAwrmvVwQPkTQ8x6ykzYCL88LfN,KEEP,+$14.52K,-$2.72K,12h,70.7%,"58 (4>500%, 54>100%)","Realized +$14.52K, no bag, 58 multi-x, 71% rug, 12h followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
isoQDhiRHcHPcVUjiyXh11ZppmdPLehhCzZN8cLuzBG,KEEP,+$43.34K,-$0.46K,1h,82.47%,"51 (3>500%, 48>100%)","Strong realized +$43.34K, ~$0 unrealized, 51 multi-x, 82% rug, 1h followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
H2DJm3o1KuCj1SuDu49ipeEwZ8LUb58dXryNFBAa6ed,REJECT,-$38.7K,-$594.58K,22d,52.91%,"37 (8>500%, 29>100%)",Negative realized -$38.7K AND -$594.58K unrealized = deep net loser/bag-holder; anti-pattern [src STARSHIT],2026-06-25
7um8HJayYSZQmJiJ6LFT4fJtSckvLK6n3x4t2vbsRBp8,KEEP,+$12.65K,-$0,44m,83.41%,"29 (4>500%, 25>100%)","Realized +$12.65K, ~$0 unrealized, 29 multi-x, 83% rug, 44m followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
FaJxvj5rCHhm6PukLf4QnWrw31gQ9Z2hsuzacW8QyrQ5,KEEP,+$195.82K,-$7.56K,2h,97.5%,"115 (3>500%, 112>100%)","Strong realized +$195.82K, negligible bag, 115 multi-x, 98% rug, 2h followable hold; fresh-mint exit specialist [co-buy STARSHIT-cluster] [src STARSHIT]",2026-06-25
AcKpsk3AKJR8YiTrHr2XCFZ2WV8gcM3zjgcr4P1MjHD1,KEEP,+$368.79K,-$9.54K,2d,93.92%,"468 (75>500%, 393>100%)","Elite realized +$368.79K, negligible bag, 468 multi-x, 94% rug, 2d followable hold, $6.3M vol; top-tier fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
BwPFmWgirMuf7RDyxxBg8eBHwFuqSTupSdtgG3DRNpDd,REJECT,+$103.2K,-$240.89K,29d,92.65%,"360 (54>500%, 306>100%)","Net-negative bag-holder: unrealized -$240.89K dwarfs realized +$103.2K (net -$137.68K); 29d holds losers, anti-pattern [src Bepin]",2026-06-25
4G5v1LQ9RZqwymcqi5Btn8to81gXrXHfGrHSaAW9u8eL,KEEP,+$10.58K,+$0.82K,3h,58.33%,"17 (3>500%, 14>100%)","Realized +$10.58K, no bag, 17 multi-x, 58% rug, 3h followable hold; fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
7uyLbCmwUQpkSjcTP8Vo9zPuX5prZqHi8qJqSTkbtoBi,KEEP,+$33.18K,-$23.88K,15d,74.3%,"84 (9>500%, 75>100%)","SLOW (15d) but net-positive (+$33.18K vs -$23.88K, not bag-holder), 84 multi-x, 74% rug; cluster ENTRY signal per 2026-06-25 correction [co-buy Bepin-cluster] [src Bepin]",2026-06-25
Ceu9MgJVG2Q5xHzb3eaG6EoovLstsKSgCppQ4XAC484C,KEEP,+$14.88K,-$12.28K,17d,61.58%,"45 (4>500%, 41>100%)","SLOW (17d) marginal net-positive (+$14.88K vs -$12.28K, not bag-holder), 45 multi-x, 62% rug; cluster ENTRY signal per 2026-06-25 correction [co-buy Bepin-cluster] [src Bepin]",2026-06-25
45xUseCd1Nk41EUmD3xjE4FS1inBarGHLoF45M6pP9UB,KEEP,+$18.58K,+$0.27K,2d,71.05%,"39 (6>500%, 33>100%)","Strong realized +$18.58K, ~$0 unrealized, 39 multi-x, 71% rug, 2d followable hold; fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
CVnRWFefzdHf3ALGK8aEc8PTvCsN6zG3JfcyPeWmQPUZ,KEEP,+$136.47K,-$12.75K,3d,88.8%,"224 (34>500%, 190>100%)","Strong realized +$136.47K, net-positive (not bag-holder), 224 multi-x, 89% rug, 3d followable hold; fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
FK5z4HVnGCLbMNATcAVm81551Ng6NZU6uRFezzMKdF3k,KEEP,+$246.28K,-$4.81K,12h,93.47%,"675 (41>500%, 634>100%)","Elite realized +$246.28K, negligible bag, 675 multi-x, 93% rug, 12h followable hold, $3.1M vol; top-tier fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
CyyBWJhqapTvJpC5SVgGyhVEYgfCjTX3xPWhYfz8mjtq,KEEP,+$48.81K,-$0.39K,1h,78.28%,"114 (6>500%, 108>100%)","Strong realized +$48.81K, ~$0 unrealized, 114 multi-x, 78% rug, 1h followable hold; fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
appLejqSrQn1612mhpZfyfPLgCFXdnFz6JzhLonoytN,KEEP,+$31.53K,-$1.05K,7h,83.51%,"85 (4>500%, 81>100%)","Strong realized +$31.53K, ~$0 unrealized, 85 multi-x, 84% rug, 7h followable hold; fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
8RAm2sFg5CbbYmFBjcZaXWbwXad4TYRdt7jCPWU5bux7,KEEP,+$41.59K,-$0.30K,6h,56.14%,"10 (1>500%, 9>100%)","Strong realized +$41.59K, ~$0 unrealized, 10 multi-x, 56% rug, 6h followable hold; fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
FUNhUczy83J4ATYcstKkta9EZ5FeZfhr4kEDN4PQZdgK,KEEP,+$152.33K,-$6.48K,16h,86.53%,"231 (9>500%, 222>100%)","Strong realized +$152.33K, negligible bag, 231 multi-x, 87% rug, 16h followable hold, $5.7M vol; fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
3ricXXziD22sZFyecy12L3dbYLH5Dep6scaHVdL8JdFz,KEEP,+$77.06K,-$0,43m,80.95%,"130 (1>500%, 129>100%)","Strong realized +$77.06K, ~$0 unrealized, 130 multi-x, 81% rug, 43m followable hold; fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
DrzCkowpvjq6kjAi98EKvxw4Jt3jspc9xuVpwmhtosDh,TOO_FAST,+$18.72K,-$0,1m,83.25%,"11 (0>500%, 11>100%)","Qualifies otherwise (11 multi-x, 83% rug) but 1m sub-15min hold = too fast for COPY latency; future fast-bot [src Bepin]",2026-06-25
D8otN5fvJxSa4uYZSVyD8mcKNbvygBuDUx6V14KLry5U,TOO_FAST,+$20K,-$0,6m,95.61%,"94 (0>500%, 94>100%)","Qualifies otherwise (94 multi-x, 96% rug) but 6m sub-15min hold = too fast for COPY latency; future fast-bot [src Bepin]",2026-06-25
49LsvaMuS4mbaKRDTr7hWfaFzUR9DRXhegDhLCTDqkdg,KEEP,+$482.77K,-$3.49K,24h,92.89%,"162 (12>500%, 150>100%)","Elite realized +$482.77K, negligible bag, 162 multi-x, 93% rug, 24h followable hold, $3.3M vol; top-tier fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
8n79PwcyrybEECM3ghGetPnm6Y2SRBVzJNd536Z1C1PU,TOO_FAST,+$14.76K,-$0,1m,36.54%,"10 (0>500%, 10>100%)",Positive realized but 1m sub-15min hold = too fast for COPY latency; future fast-bot [src Bepin],2026-06-25
BDe7kU3VqgW2hYkjx8kJFCdw1tNunJUxhAcRM1FN9amz,KEEP,+$211.71K,-$33.51K,10d,91.76%,"276 (27>500%, 249>100%)","SLOW (10d) but strongly net-positive (+$211.71K vs -$33.51K, not bag-holder), 276 multi-x, 92% rug; cluster ENTRY signal per 2026-06-25 correction [co-buy Bepin-cluster] [src Bepin]",2026-06-25
7S3E2L25kr6oN2cMP2GQ5tMEfg8jwcmoYo35vvv8rxhW,KEEP,+$389.2K,-$2.75K,24h,92.13%,"172 (11>500%, 161>100%)","Elite realized +$389.2K, negligible bag, 172 multi-x, 92% rug, 24h followable hold, $2.6M vol; top-tier fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
5HSHi5Sx5Unu796rRLaSZHrpxXpUfXSttnDEeegMKhR5,TOO_FAST,+$11.25K,-$0,3s,93.33%,"3 (0>500%, 3>100%)",3-second hold = extreme too-fast (MEV-grade); COPY buys the dump. Future fast-bot only [src Bepin],2026-06-25
7yd579zXmWPoxEE22BUYTzAo8nyMmQtPyEWS3g1BFhH4,KEEP,+$320.68K,-$33.05K,1d,93.1%,"518 (3>500%, 515>100%)","Elite realized +$320.68K, net-positive (not bag-holder), 518 multi-x, 93% rug, 1d followable hold, $13M vol; top-tier fresh-mint exit specialist [co-buy Bepin-cluster] [src Bepin]",2026-06-25
7mHvHwRM7a5GG5C6RXMnxcdT1Buq4v7rTjHKoS2WgqSK,REJECT,-$125.8,+$4.6K,2mo,16.66%,"0 (0>500%, 0>100%)","Negative realized, zero multi-x, only 6 tokens traded, 17% rug = low-activity non-sniper, wrong profile [src Bepin]",2026-06-25
Uwfz2cjx5qwMGj8DgckQgMapAN7Uijk8w1Mbt4wKTo2,KEEP,+$13.88K,-$1.9K,13d,59.32%,"11 (2>500%, 9>100%)","SLOW (13d) but net-positive (+$13.88K vs -$1.9K, not bag-holder), 11 multi-x, 59% rug; cluster ENTRY signal per 2026-06-25 correction [co-buy TUX-cluster] [src TUX]",2026-06-25
